statedistrict,datetime,tempmax,tempmin,temp,humidity,rainsum,rain,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,country
colombo,2008-05-04,31.1,27.9,29.5,76.9,1.67,True,True,0.0,,27.7,219.6,1008.9,59.7,12.3,,,,05:55:57,18:18:59,0.96,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-05-05,31.1,26.7,29.0,78.3,1.216,True,True,0.0,,22.3,222.6,1009.6,52.6,12.0,,,,05:55:42,18:19:03,0.0,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-05-06,31.1,27.1,29.2,77.1,3.179,True,True,0.0,,20.5,226.3,1008.8,59.1,12.2,,,,05:55:28,18:19:08,0.03,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-05-07,31.1,25.8,27.9,81.1,0.309,True,True,0.0,,25.9,191.4,1007.9,52.2,12.1,,,,05:55:15,18:19:13,0.06,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-08,31.1,25.1,28.6,78.7,0.09,True,True,0.0,,25.9,211.7,1009.2,58.0,11.5,,,,05:55:03,18:19:19,0.09,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-05-09,29.1,25.1,27.1,84.1,0.939,True,True,0.0,,16.6,199.9,1010.0,71.1,10.8,,,,05:54:51,18:19:25,0.13,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-10,31.1,24.6,28.4,78.5,2.132,True,True,0.0,,20.5,226.0,1009.4,50.6,12.1,,,,05:54:40,18:19:31,0.16,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-11,32.1,28.1,29.5,75.0,0.082,True,True,0.0,,24.1,226.2,1009.4,63.0,12.2,,,,05:54:30,18:19:38,0.2,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-12,31.1,28.1,29.3,75.6,0.167,True,True,0.0,,24.1,227.4,1009.8,70.6,11.8,,,,05:54:20,18:19:45,0.25,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-05-13,31.1,27.0,28.7,78.4,4.752,True,True,0.0,,24.1,226.3,1010.8,59.0,11.5,,,,05:54:11,18:19:53,0.27,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-05-14,30.1,26.1,28.7,78.0,1.731,True,True,0.0,,27.7,219.3,1010.8,53.4,11.9,,,,05:54:03,18:20:01,0.3,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-05-15,31.2,27.7,29.2,75.7,1.616,True,True,0.0,,25.9,224.4,1010.7,55.5,11.8,,,,05:53:56,18:20:09,0.33,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-16,31.1,28.1,29.3,77.1,0.05,True,True,0.0,,24.1,223.0,1010.7,58.2,12.0,,,,05:53:49,18:20:18,0.37,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-05-17,31.1,27.1,29.4,75.4,0.3,True,True,0.0,,22.3,232.8,1009.6,57.7,11.4,,,,05:53:43,18:20:28,0.4,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-05-18,31.9,28.7,29.8,75.2,0.535,True,True,0.0,,24.1,236.7,1008.5,55.9,12.2,,,,05:53:38,18:20:38,0.44,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-05-19,32.1,28.7,29.8,74.4,0.0,False,True,0.0,,22.3,228.4,1009.4,48.3,11.8,,,,05:53:33,18:20:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-05-20,31.2,27.1,29.4,74.7,0.0,False,True,0.0,,20.5,222.4,1009.6,52.4,11.9,,,,05:53:29,18:20:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-05-21,31.1,26.1,29.0,76.1,0.1,True,True,0.0,,18.4,225.8,1009.2,50.3,12.1,,,,05:53:26,18:21:09,0.54,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-05-22,32.1,26.1,29.2,76.3,0.442,True,True,0.0,,22.3,221.9,1008.2,55.7,12.0,,,,05:53:24,18:21:20,0.57,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-05-23,31.4,26.1,28.9,77.0,0.066,True,True,0.0,,22.3,225.3,1008.7,59.6,12.2,,,,05:53:22,18:21:32,0.61,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-05-24,31.1,24.1,27.8,79.4,82.933,True,True,0.0,,20.5,212.1,1008.7,53.8,11.2,,,,05:53:21,18:21:44,0.64,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-05-25,31.1,26.1,28.8,77.6,0.0,False,True,0.0,,22.3,211.6,1008.0,54.0,12.1,,,,05:53:20,18:21:56,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-05-26,31.1,25.9,28.1,81.8,2.798,True,True,0.0,,22.3,212.3,1008.7,55.7,11.5,,,,05:53:21,18:22:08,0.71,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-05-27,31.1,23.9,27.0,84.8,45.875,True,True,0.0,,22.3,189.3,1009.1,58.7,11.5,,,,05:53:22,18:22:21,0.74,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-05-28,31.1,24.7,28.1,81.5,23.4,True,True,0.0,,22.3,208.8,1008.0,76.1,11.7,,,,05:53:23,18:22:34,0.75,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-05-29,30.1,25.1,28.0,82.1,11.242,True,True,0.0,,25.9,209.4,1008.3,61.4,11.3,,,,05:53:26,18:22:47,0.81,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-05-30,31.1,25.1,27.7,83.3,8.105,True,True,0.0,,27.7,224.6,1008.9,61.1,10.7,,,,05:53:29,18:23:01,0.85,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-05-31,29.1,26.1,27.9,82.2,10.955,True,True,0.0,,24.1,246.6,1008.6,72.9,10.7,,,,05:53:32,18:23:14,0.88,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-06-01,28.1,24.0,26.0,89.9,38.384,True,True,0.0,,14.8,200.8,1008.3,83.7,9.2,,,,05:53:36,18:23:28,0.91,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-02,28.1,24.1,25.6,91.7,67.737,True,True,0.0,,14.8,149.8,1008.1,89.0,10.7,,,,05:53:41,18:23:42,0.95,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-03,29.1,24.1,25.5,91.3,23.813,True,True,0.0,,20.5,158.8,1009.1,78.5,10.0,,,,05:53:47,18:23:56,0.98,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-04,30.1,24.1,27.8,83.4,7.991,True,True,0.0,,13.0,242.1,1009.9,47.9,12.0,,,,05:53:53,18:24:11,0.0,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-06-05,30.9,26.1,28.7,76.7,1.736,True,True,0.0,,20.5,250.6,1009.5,54.3,12.3,,,,05:53:59,18:24:25,0.05,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-06-06,31.1,27.4,29.2,76.9,0.153,True,True,0.0,,18.4,241.2,1007.6,56.5,12.2,,,,05:54:06,18:24:40,0.08,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-06-07,30.1,25.1,27.9,83.1,8.053,True,True,0.0,,18.4,215.0,1007.6,89.6,11.7,,,,05:54:14,18:24:54,0.12,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-06-08,31.1,26.1,28.8,79.1,0.335,True,True,0.0,,18.4,246.9,1007.9,68.8,12.4,,,,05:54:22,18:25:09,0.15,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-09,30.1,26.0,28.0,77.9,0.21,True,True,0.0,,21.9,247.6,1009.1,83.0,11.6,,,,05:54:31,18:25:24,0.18,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-06-10,30.8,25.1,28.0,79.6,0.021,True,True,0.0,,20.5,229.1,1009.4,84.5,12.3,,,,05:54:40,18:25:38,0.25,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-11,31.1,28.1,29.1,76.8,0.421,True,True,0.0,,20.8,236.5,1009.6,76.2,11.8,,,,05:54:49,18:25:53,0.25,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-06-12,31.1,27.4,28.9,76.5,0.301,True,True,0.0,,20.5,239.6,1009.4,64.7,12.6,,,,05:54:59,18:26:07,0.28,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-13,31.1,27.7,29.1,75.6,0.003,True,True,0.0,,18.4,245.1,1009.3,50.5,12.5,,,,05:55:10,18:26:22,0.32,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2008-06-14,28.7,26.1,27.8,80.6,1.226,True,True,0.0,,18.4,229.7,1009.0,76.3,11.1,,,,05:55:20,18:26:36,0.35,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-15,31.1,27.6,29.2,76.6,1.671,True,True,0.0,,16.6,247.9,1008.4,50.0,11.9,,,,05:55:32,18:26:50,0.38,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2008-06-16,31.1,26.1,28.8,76.3,0.005,True,True,0.0,,18.4,232.0,1008.1,50.3,12.2,,,,05:55:43,18:27:05,0.42,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-17,31.1,27.1,28.9,75.5,0.0,False,True,0.0,,22.3,227.7,1008.7,60.7,11.8,,,,05:55:55,18:27:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-06-18,30.1,26.1,28.2,79.4,4.396,True,True,0.0,,24.1,228.9,1008.9,56.6,11.7,,,,05:56:07,18:27:32,0.5,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-06-19,30.1,24.2,27.7,82.0,27.345,True,True,0.0,,16.6,207.0,1009.4,53.2,11.7,,,,05:56:19,18:27:46,0.52,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-06-20,30.4,26.1,28.2,80.8,0.01,True,True,0.0,,22.3,207.7,1009.5,57.7,11.8,,,,05:56:32,18:27:59,0.55,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-06-21,29.1,25.1,27.1,85.4,9.319,True,True,0.0,,18.4,213.6,1010.0,63.4,11.1,,,,05:56:45,18:28:12,0.59,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-06-22,31.1,25.0,27.9,80.7,12.87,True,True,0.0,,20.5,218.7,1009.6,63.7,11.3,,,,05:56:58,18:28:25,0.62,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-23,29.1,24.1,27.1,83.5,19.877,True,True,0.0,,24.1,215.1,1009.5,79.0,11.2,,,,05:57:12,18:28:37,0.66,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-24,30.1,27.4,28.6,78.4,1.962,True,True,0.0,,22.3,229.6,1008.3,56.3,12.0,,,,05:57:25,18:28:50,0.69,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2008-06-25,29.1,27.1,28.3,76.2,0.309,True,True,0.0,,22.3,236.1,1009.4,66.6,12.4,,,,05:57:39,18:29:01,0.73,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2008-06-26,30.1,26.1,28.4,78.9,0.869,True,True,0.0,,18.4,223.9,1009.7,58.2,11.5,,,,05:57:52,18:29:13,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-06-27,31.1,25.1,28.2,78.3,0.251,True,True,0.0,,20.5,220.3,1009.4,47.9,12.0,,,,05:58:06,18:29:24,0.8,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2008-06-28,31.1,26.2,28.6,76.1,0.0,False,True,0.0,,24.1,223.6,1009.5,46.4,12.0,,,,05:58:20,18:29:34,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-06-29,30.1,25.1,27.7,82.2,3.326,True,True,0.0,,18.4,220.0,1009.6,51.7,11.9,,,,05:58:34,18:29:44,0.87,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-06-30,30.1,24.2,27.7,80.3,22.124,True,True,0.0,,20.5,224.6,1009.4,66.7,11.7,,,,05:58:48,18:29:54,0.9,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-07-01,28.1,24.6,27.0,80.1,6.968,True,True,0.0,,31.3,253.4,1010.7,72.4,11.7,,,,05:59:02,18:30:03,0.94,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-07-02,31.1,24.1,27.6,77.4,0.004,True,True,0.0,,20.5,214.4,1009.7,39.8,12.0,,,,05:59:16,18:30:12,0.97,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-03,30.1,26.1,28.4,77.5,0.0,False,True,0.0,,22.3,216.2,1009.6,53.5,12.4,,,,05:59:30,18:30:20,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-07-04,31.1,26.1,28.5,79.6,0.084,True,True,0.0,,24.1,208.6,1009.5,51.3,11.7,,,,05:59:44,18:30:27,0.04,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-05,31.1,26.1,28.4,80.2,0.877,True,True,0.0,,25.9,205.5,1009.0,45.7,12.2,,,,05:59:58,18:30:34,0.07,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2008-07-06,31.1,26.1,28.2,81.0,0.082,True,True,0.0,,35.3,208.5,1009.1,61.2,12.2,,,,06:00:11,18:30:41,0.1,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-07,30.1,25.1,28.2,81.8,4.912,True,True,0.0,,22.7,229.2,1008.6,58.7,12.0,,,,06:00:25,18:30:47,0.14,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-07-08,30.1,27.4,28.7,76.2,0.668,True,True,0.0,,20.5,244.3,1007.8,43.4,12.4,,,,06:00:38,18:30:52,0.17,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-07-09,30.1,27.4,28.8,76.5,0.0,False,True,0.0,,20.5,234.0,1008.6,43.3,12.2,,,,06:00:51,18:30:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-07-10,30.2,25.7,27.9,81.5,8.4,True,True,0.0,,19.4,228.4,1009.8,49.5,10.9,,,,06:01:04,18:31:00,0.25,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-07-11,30.1,25.1,27.7,80.8,15.842,True,True,0.0,,20.5,238.9,1009.1,50.9,11.2,,,,06:01:17,18:31:04,0.27,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-07-12,30.1,24.7,28.1,77.3,13.34,True,True,0.0,,14.8,226.2,1007.7,53.5,12.0,,,,06:01:29,18:31:06,0.3,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-07-13,30.3,26.1,28.2,79.1,0.513,True,True,0.0,,18.4,215.0,1008.0,49.5,12.1,,,,06:01:42,18:31:08,0.33,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-07-14,31.1,24.9,27.6,82.4,0.446,True,True,0.0,,22.3,198.8,1009.1,55.4,11.2,,,,06:01:54,18:31:10,0.37,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-07-15,28.1,24.1,25.8,87.1,10.845,True,True,0.0,,27.7,219.3,1009.4,75.5,11.0,,,,06:02:05,18:31:10,0.4,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-07-16,29.1,23.1,26.2,86.2,25.34,True,True,0.0,,22.3,199.5,1007.8,80.0,10.8,,,,06:02:17,18:31:10,0.43,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-07-17,30.1,24.1,27.5,80.2,1.784,True,True,0.0,,20.5,228.0,1006.9,59.9,12.3,,,,06:02:28,18:31:09,0.47,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-07-18,29.3,25.6,27.9,79.2,1.953,True,True,0.0,,28.3,242.0,1006.1,65.7,11.7,,,,06:02:38,18:31:08,0.5,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-07-19,29.1,24.1,27.0,79.3,16.17,True,True,0.0,,33.5,241.1,1006.8,74.3,10.7,,,,06:02:49,18:31:06,0.53,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-20,30.1,26.7,27.8,77.1,0.008,True,True,0.0,,20.5,232.0,1006.7,59.9,12.2,,,,06:02:59,18:31:03,0.57,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2008-07-21,29.2,26.1,27.7,77.8,1.087,True,True,0.0,,18.4,231.5,1007.1,65.8,12.4,,,,06:03:08,18:30:59,0.6,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-07-22,29.1,26.3,27.6,77.7,0.45,True,True,0.0,,22.3,250.3,1006.1,78.1,12.0,,,,06:03:17,18:30:54,0.64,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-07-23,27.1,25.6,26.8,80.4,10.312,True,True,0.0,,35.3,249.5,1007.2,83.8,11.7,,,,06:03:26,18:30:49,0.68,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-07-24,28.2,26.1,27.2,78.4,0.047,True,True,0.0,,25.9,243.1,1008.3,66.5,12.4,,,,06:03:35,18:30:43,0.71,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-07-25,29.1,26.1,27.4,77.7,0.043,True,True,0.0,,20.5,238.4,1008.7,58.2,12.4,,,,06:03:43,18:30:36,0.75,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-26,29.1,26.4,27.5,77.6,0.0,False,True,0.0,,20.5,233.6,1009.0,68.7,12.4,,,,06:03:50,18:30:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-07-27,29.1,26.6,27.5,79.9,0.091,True,True,0.0,,31.3,224.4,1008.9,61.8,12.1,,,,06:03:57,18:30:20,0.82,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2008-07-28,30.1,24.1,26.6,82.7,2.884,True,True,0.0,,29.5,201.9,1008.0,75.0,11.8,,,,06:04:04,18:30:11,0.85,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-07-29,31.1,23.1,27.2,84.0,27.507,True,True,0.0,,27.7,206.7,1007.9,69.2,11.6,,,,06:04:10,18:30:02,0.89,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-30,29.1,23.1,26.3,84.2,22.546,True,True,0.0,,22.3,210.5,1008.1,66.7,11.2,,,,06:04:16,18:29:51,0.92,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-07-31,29.1,25.1,27.4,79.6,0.004,True,True,0.0,,20.5,227.7,1007.7,58.5,11.6,,,,06:04:21,18:29:40,0.96,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-08-01,29.1,26.9,27.7,78.1,0.002,True,True,0.0,,18.4,231.3,1008.2,73.7,12.0,,,,06:04:26,18:29:28,0.0,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-08-02,29.1,26.7,27.5,80.6,0.013,True,True,0.0,,18.4,241.0,1007.0,77.1,11.3,,,,06:04:30,18:29:15,0.03,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-08-03,28.1,26.1,27.4,82.4,0.0,False,True,0.0,,18.4,231.4,1006.9,81.3,11.7,,,,06:04:34,18:29:01,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-04,29.1,26.7,27.6,79.6,0.1,True,True,0.0,,24.1,224.4,1007.1,74.3,12.2,,,,06:04:37,18:28:47,0.09,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-08-05,29.1,26.9,27.7,78.1,0.001,True,True,0.0,,22.3,217.3,1008.8,59.7,11.5,,,,06:04:40,18:28:32,0.12,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-08-06,29.2,27.1,27.8,76.6,0.0,False,True,0.0,,22.3,215.9,1009.1,59.1,12.0,,,,06:04:43,18:28:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-07,29.6,26.9,27.8,77.2,0.0,False,True,0.0,,25.9,218.3,1008.6,64.5,12.2,,,,06:04:45,18:28:00,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-08,29.9,26.9,27.8,80.7,0.0,False,True,0.0,,25.9,215.2,1008.7,81.8,12.0,,,,06:04:46,18:27:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-09,30.1,26.9,27.9,80.9,0.002,True,True,0.0,,27.7,213.4,1008.2,65.5,12.4,,,,06:04:47,18:27:25,0.25,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2008-08-10,31.1,26.9,28.3,80.8,0.723,True,True,0.0,,25.9,210.5,1007.9,54.5,12.2,,,,06:04:47,18:27:07,0.29,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-08-11,31.1,26.1,28.1,79.1,0.01,True,True,0.0,,25.9,202.3,1007.7,57.4,12.5,,,,06:04:47,18:26:48,0.32,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-08-12,30.1,25.0,27.1,84.0,14.019,True,True,0.0,,20.5,200.8,1008.3,59.1,11.9,,,,06:04:47,18:26:28,0.35,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2008-08-13,30.1,26.1,27.8,80.1,3.138,True,True,0.0,,20.5,220.4,1009.1,63.4,12.1,,,,06:04:46,18:26:08,0.38,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2008-08-14,30.1,26.4,28.0,76.1,8.747,True,True,0.0,,22.3,238.7,1008.9,56.2,12.3,,,,06:04:45,18:25:47,0.42,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2008-08-15,29.1,25.1,27.5,76.5,1.639,True,True,0.0,,18.4,243.1,1007.5,62.2,11.9,,,,06:04:43,18:25:25,0.45,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2008-08-16,29.2,26.1,27.6,76.1,0.0,False,True,0.0,,20.5,217.6,1007.6,67.0,12.0,,,,06:04:41,18:25:03,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-17,30.1,26.9,28.0,76.2,0.0,False,True,0.0,,25.9,212.1,1009.2,61.3,11.8,,,,06:04:38,18:24:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2008-08-18,30.1,25.1,27.7,78.7,0.0,False,True,0.0,,22.3,210.1,1009.6,61.7,12.0,,,,06:04:35,18:24:16,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
